Seller,Total Spent,Total Product Sold,Total Customer,Average Review,Delivered Percentage,Origin State,Popular State,Total Spent by Popular State
7dc9a3355bae96dd82008b313d3a456c,949.62,1,1,5.0,1.0,MG,MG,949.62
7ddcbb64b5bc1ef36ca8c151f6ec77df,53797.26,299,264,3.819397993311037,0.9765886287625418,SP,RJ,11061.99
7dea6f73af847b42cc3985bd620f994d,380.17,2,2,4.0,1.0,PR,MG,203.18
7df1fc11cc5cbc518b39faa60cf5d67c,555.12,2,2,5.0,1.0,MS,MG,344.05
7e1fb0a3ebfb01ffb3a7dae98bf3238d,28462.78,136,110,4.051470588235294,0.9632352941176471,SP,CE,4002.13
7e26c750b4cb9f6766f58265ff9ebe95,1610.12,19,16,4.7368421052631575,1.0,MG,SP,644.3599999999999
7e3dde9ffba72d5340f9aaf09b4424be,242.03,1,1,1.0,0.0,PR,SP,242.03
7e3f87d16fb353f408d467e74fbd8014,5754.54,81,79,4.283950617283951,0.9876543209876543,SP,SP,1027.56
7e79d65b5c6f1f544b7daea036acf720,579.89,4,4,4.5,1.0,SP,MG,256.34
7e93a43ef30c4f03f38b393420bc753a,149656.55,287,272,4.181184668989547,0.9512195121951219,SP,RJ,32748.760000000002
7e959205cebc10adefcb331f934238a4,546.55,2,2,1.0,0.0,SP,DF,296.35
7ea5bfa6c340f58f8e71fc1f0412b0d6,10993.32,91,77,3.989010989010989,0.989010989010989,MG,MG,3333.54
7ecd59e5e20407131822c1a68ac59c1f,2850.29,24,18,4.625,1.0,DF,MA,1191.52
7ecef8194babfec876ca720714327841,1114.27,9,6,4.222222222222222,1.0,SP,PR,506.17
7f02656561b680def9986c0795a8a080,111.83,2,2,3.0,0.5,SP,SP,111.83
7f152321c60a266edc53af1925ef96c1,3418.54,13,13,3.1538461538461537,1.0,SC,MG,634.3199999999999
7f2617c58d5d06806987308b45654351,3586.23,19,18,3.8421052631578947,1.0,SP,DF,823.54
7f35f9daf223da737b78738fbae4d977,353.01,5,5,4.0,1.0,SP,CE,80.69
7f40d06aa0b5f1aa4f41af8c0480e2ef,965.53,3,3,5.0,1.0,SP,RS,444.17
7f5e4d5efad7e44b91115dd1decb65f3,78.2,1,1,5.0,1.0,SP,RS,78.2
7f7b8245c336066a1f9933c359f11d77,2124.69,24,21,4.541666666666667,1.0,SP,SP,884.85
7fc87cc3e89b3d1d5cabdca32f8485aa,943.3399999999999,5,5,3.8,1.0,SP,SC,253.07
7fdb0720c8d7c9075538b365dc8c3a22,2710.2799999999997,9,8,2.5555555555555554,1.0,PR,PR,963.88
7fe21dd00d2f4943ae09525efa2fd674,356.96,4,4,3.0,0.5,RJ,RJ,189.01
7ff588a03c2aeae4fbd23f9ae64b760d,1720.67,11,9,4.2727272727272725,1.0,SP,ES,1174.18
800214c63934acd05d47e84214db8ba8,321.34000000000003,5,4,5.0,0.8,SC,RJ,86.83
80146bc52c4f6af5239b23de2a20262b,153.56,2,1,3.0,0.0,SP,PI,153.56
8060d731897e33b5c5ae575ce1e209e1,116.56,2,2,5.0,1.0,SP,PR,58.28
808d4348b916efa08e766ebad39f61eb,777.24,15,14,4.066666666666666,0.9333333333333333,SP,RS,173.98
8090490573c6c0aa343a7231ebcb8c86,3372.4,20,19,4.15,1.0,SP,PB,784.9
809413606dbfe5deefd2db646693ef67,407.79999999999995,4,2,4.0,1.0,SP,PR,235.2
80cfd480be3eb6d6267139f5cb793555,126.34,1,1,4.0,1.0,SP,MA,126.34
80e6699fe29150b372a0c8a1ebf7dcc8,11754.81,83,79,4.289156626506024,0.9759036144578314,PR,SC,2178.81
80f2cf9abf6b5a0e5c612b5eea6646e6,834.64,5,5,5.0,1.0,SP,CE,275.4
8132b9bd16876e1b0f8808d43825dd48,1438.98,3,2,2.3333333333333335,0.3333333333333333,SC,SC,1340.08
813348c996469b40f2e028d5429d3495,15188.56,154,129,3.9025974025974026,0.961038961038961,SP,SP,5442.9
81336a0f57a33776419727a300249e90,1971.0800000000002,14,12,3.7857142857142856,0.9285714285714286,SP,RJ,1262.72
8160255418d5aaa7dbdc9f4c64ebda44,60175.31,354,304,3.774011299435028,0.9858757062146892,SP,SP,17927.08
817245bcc3badd82bbd222e0366951a6,6540.9800000000005,29,23,3.793103448275862,0.9655172413793104,SP,MG,3185.17
81783131d2a97c8d44d406a4be81b5d9,1689.05,13,10,3.3076923076923075,0.6153846153846154,SP,RJ,876.34
817f85dbb65aa3e70831d90fe75cdf89,1619.08,10,10,4.5,1.0,SP,SP,874.0999999999999
8185694b58b2ba6de20fd41ae608bbea,1252.03,6,6,4.5,1.0,SP,RS,436.59000000000003
818d28f936e791926d33bcb6ee94ef79,86.37,2,2,4.0,1.0,SP,ES,43.95
81a1104df0f08b59c68aa5b03cfe398e,8508.53,55,52,4.236363636363636,0.9818181818181818,PR,RJ,1760.98
81ed90f07c0bacb7594940ba2ef676aa,167.29,1,1,5.0,1.0,MG,SP,167.29
81f89e42267213cb94da7ddc301651da,3857.14,36,28,3.611111111111111,1.0,SP,SP,1924.19
820c7c9eaf76d2b226b6c242bcf3f34d,577.0,1,1,4.0,1.0,SP,SC,577.0
820cc752a266cdc6c1a1e61dd4583330,2031.79,12,12,4.083333333333333,1.0,PR,SP,713.12
821fb029fc6e495ca4f08a35d51e53a5,19590.24,26,23,3.3076923076923075,0.8846153846153846,SP,MG,9904.5
822166ed1e47908f7cfb49946d03c726,8212.92,83,48,3.7590361445783134,1.0,RJ,GO,1843.38
822b63912576852aea9a8436d72317b7,4428.83,8,7,4.0,0.75,SP,ES,1481.8
822bad9bc42b51213ba522fe87b7ab5d,5147.25,16,15,4.0625,1.0,SC,PA,1301.01
827f8f69dfa529c561901c4f2e0f332f,5302.28,80,62,4.1625,1.0,PR,RJ,1731.21
82921991ff5b557b045605b8bbf08d49,37.13,1,1,5.0,1.0,SP,RS,37.13
82bd0703a4aefd6b599e5bfdaed378fb,3331.08,19,15,3.5789473684210527,1.0,SP,RJ,1575.91
82cb9f452fe8334df74b22d37824b431,1270.74,13,10,4.846153846153846,1.0,RS,RS,326.24
82e0a475a88cc9595229d8029273f045,30378.02,78,39,3.3205128205128207,0.9871794871794872,SP,RJ,11371.720000000001
830379336fad8c6f3b15a4a3ddb5c66e,508.32,2,1,5.0,1.0,SP,RJ,508.32
83353a83fd769dfafa4f21a72b15e3e5,490.69,4,4,3.5,1.0,SP,RJ,279.96999999999997
834f3294fba9f932f56edc879193f925,34105.36,51,50,4.431372549019608,1.0,SP,SP,6514.55
834f8533b2ecb6598dd004ff3de7203a,5308.5599999999995,40,32,3.75,0.975,SP,MG,1137.86
835f0f7810c76831d6c7d24c7a646d4d,6652.24,45,35,3.2888888888888888,0.9555555555555556,SP,MG,1084.21
83645b1645cdee8953ee54c29ceed564,920.13,10,10,4.4,1.0,PR,AM,177.21
8378eb36b6b70c5734e83ad7b8cdc3b7,2973.6099999999997,7,4,4.428571428571429,1.0,SC,SP,2246.67
83a75eea11694e36e56dd0cb2240229a,529.47,3,3,5.0,1.0,SP,SP,331.34000000000003
83b08de96980757220871b31bf6cffca,4612.88,7,5,4.285714285714286,1.0,RJ,PE,4281.75
83c465a786b06574376909b35ef6752a,221.69,2,2,5.0,1.0,SP,RJ,113.65
83c8aafbefb034674a70de0eac5b8954,185.87,2,2,5.0,1.0,PR,MT,103.05
83d458c0d6d4f94295d63f091460bd60,105.74,1,1,5.0,0.0,SP,RJ,105.74
83d7070a0b9a8b4625fa8682b819fabb,822.4,2,2,1.0,0.0,SP,DF,617.81
83deb69e889cf80f82be1dc6d5f2d486,5261.84,33,31,4.575757575757576,1.0,SC,SP,1004.65
83e197e95a1bbabc8c75e883ed016c47,9838.8,50,41,4.7,0.98,RJ,ES,2761.8
83f2b4881141ce3fcd4e985125d3279e,124.38,3,2,5.0,1.0,SP,SP,95.38
8444e55c1f13cd5c179851e5ca5ebd00,24755.71,87,76,2.793103448275862,0.9195402298850575,MG,MG,7979.96
845e8036c3f7bf62099352f5ed910240,1581.04,24,14,3.625,1.0,RJ,SP,553.3299999999999
8476243f92442881ddd5b578975cf115,8095.610000000001,12,11,3.9166666666666665,1.0,RS,SC,1889.6
84c945f15571830c1a91a33978e94009,78.04,2,2,4.5,1.0,SP,MG,41.09
84deb808079d1be601c209c1e771b1cc,58.14,3,2,5.0,1.0,PR,PR,31.14
8501d82f68d23148b6d78bb7c4a42037,30.66,1,1,1.0,0.0,SC,SC,30.66
85044848b1b767db2a4a58526adef4b4,278.21000000000004,3,3,3.0,1.0,SP,PR,124.6
850857dfac77488c307e2b1cbd84ab5a,1638.72,1,1,5.0,1.0,PR,PR,1638.72
850913d59ce317156b00f3705f1c3edb,2717.36,21,19,3.1904761904761907,0.9047619047619048,SP,MT,711.2
850f4f8af5ea87287ac68de36e29107f,37867.47,146,138,4.2465753424657535,0.9931506849315068,SP,SP,9462.199999999999
851773c885feb5e2da3b4f82bc2b17ce,713.45,9,9,4.222222222222222,1.0,SP,PB,162.85
855668e0971d4dfd7bef1b6a4133b41b,33363.08,257,236,3.67704280155642,0.9494163424124513,SP,SP,8503.06
8581055ce74af1daba164fdbd55a40de,76826.79,365,303,4.142465753424657,0.9726027397260274,SP,SP,31003.31
85cc55e048b6bcc90c75afe7f0e72f72,421.32,7,7,4.285714285714286,1.0,RJ,PR,159.92000000000002
85d9eb9ddc5d00ca9336a2219c97bb13,22061.13,456,419,4.217105263157895,0.9824561403508771,MG,MG,4058.62
85e7c62c1d6ea078c3897424f867a7c8,87.7,2,2,4.5,1.0,SC,PR,45.1
85ecf03781da592876b7844acc1b729f,294.9,2,2,4.5,1.0,SP,ES,177.91
8602a61d680a10a82cceeeda0d99ea3d,1270.61,15,12,4.133333333333334,1.0,SP,SP,450.25
8603f0038fe0e52fedd3382d266723de,2339.06,8,5,4.75,1.0,SC,SC,1500.42
8629a7efec1aab257e58cda559f03ba7,64.11,1,1,1.0,1.0,GO,RJ,64.11
8629c241b3622ac12cd4118afdc8d394,849.6,7,7,4.0,1.0,SP,MA,278.94
863d2ebcd347ce4922de7a0f9a5581d6,1580.96,17,15,4.294117647058823,1.0,RJ,RJ,653.02
8648b1e89e9b349e32d3741b30ec737e,7493.83,69,55,3.898550724637681,0.9565217391304348,SP,SP,1983.3400000000001
86649b1632b1c0e6c0bcb2c90a8b75d8,77.66,1,1,1.0,0.0,PR,SC,77.66
866558b3bccef2dbc6d29a2b5995016f,1882.44,5,4,4.6,1.0,PR,PR,1027.51
86bb7c4b535e49a541baf3266b1c95b1,7503.1900000000005,14,14,3.0714285714285716,1.0,SP,RJ,1536.3000000000002
86bf77bdb52e615674772d5817c6212f,436.57,4,3,4.75,1.0,RS,SP,192.84
86ccac0b835037332a596a33b6949ee1,21353.06,163,135,4.110429447852761,0.9938650306748467,SC,PR,4647.04
86ff3eaef0267069cc891a2ed9d10a17,550.36,7,7,4.714285714285714,1.0,SC,PR,296.3
870d0118f7a9d85960f29ad89d5d989a,5561.66,50,29,4.26,1.0,MG,SP,2054.13
87142160b41353c4e5fca2360caf6f92,41760.63,295,248,4.36271186440678,1.0,RS,SP,9874.89
8759e7aedd644f487315e5860962f162,793.3399999999999,3,3,3.6666666666666665,1.0,SP,CE,270.28
876182d1918783bbe15233febfbd4926,111.30000000000001,2,2,4.5,1.0,SP,SP,70.29
87b740daf17b5d1be335a64164ec6842,16324.69,14,13,3.357142857142857,0.8571428571428571,SP,RJ,5829.48
87d30a6a0cbf89356e49324971ab1d24,1495.68,11,11,4.454545454545454,1.0,SP,RS,467.9
87d3c3aeb3ead335511b3ce315eb341e,499.90999999999997,7,7,3.7142857142857144,1.0,SP,MG,129.53
87e24fc7052259b1f7f607d61c10d8be,6897.1,7,7,3.4285714285714284,0.8571428571428571,SP,PR,2333.97
87f3e35268860433e13d577825aada95,47.0,1,1,1.0,0.0,SP,RJ,47.0
880ce4951cf857ab1d9e0b75c1d856f4,197.72,1,1,5.0,1.0,MG,BA,197.72
880eda903e719a5f179f7e9fceb3a69d,291.72,1,1,1.0,0.0,SP,RJ,291.72
883dd81e82754ac2c65e9790a7db8c9a,323.8,4,4,5.0,1.0,PR,RJ,154.14
88460e8ebdecbfecb5f9601833981930,47708.72,236,175,3.1822033898305087,0.9915254237288136,PR,SP,14344.75
888faa8bfb0b159c37de6d898b961c31,3783.88,12,11,4.083333333333333,1.0,SC,SP,2436.04
889009a0ed0bb52c87819941192931b8,122.98,1,1,4.0,1.0,SP,CE,122.98
88ae906ea2acf6971f26c3e8b7cb4357,327.59,2,2,3.5,1.0,SP,BA,230.14
88af55b4a7ca402b27df16f7c7c9b5d2,141.52,1,1,1.0,0.0,SP,SP,141.52
88cd3681e0a2ba85e190f7d817629c4c,199.36,1,1,4.0,1.0,SC,SP,199.36
88cf19ec1fc2c58f161aee259d57142c,761.25,7,7,4.857142857142857,1.0,SP,MG,382.33
88ef59b51bdaa941d10a853429f2b6ce,252.53,1,1,3.0,1.0,PR,MG,252.53
891071be6ba827b591264c90c2ae8a63,4458.46,78,66,3.8205128205128207,0.9615384615384616,SP,RJ,922.7
8931a84a914b3fe9b1ddaa4d704947ca,4023.52,22,20,4.136363636363637,1.0,SP,RJ,1540.9
8936ba0de1073ee888cb3185ae5dc661,412.21,1,1,5.0,1.0,SP,RJ,412.21
897060da8b9a21f655304d50fd935913,48777.47,349,244,3.318051575931232,0.9512893982808023,SP,RS,9740.1
89757206b887aed36f3e18d858460fea,176.14000000000001,2,2,5.0,1.0,SP,CE,118.26
89a51f50b8095ea78d5768f34c13a76f,715.81,7,6,4.857142857142857,1.0,DF,GO,568.98
89ad3263c0931c47f976d7c5778e60f6,647.89,4,4,4.75,1.0,SP,GO,235.23
89bc797e2e29667aa035d4368f9b7f92,825.57,18,15,3.8333333333333335,0.9444444444444444,SP,MG,326.94
89c127985a8b130cfa45c1d36764017a,1175.74,5,4,1.8,0.8,SP,PE,673.47
89d9a386b0b6e5fc8403071b03f7206a,805.25,5,2,3.4,1.0,SP,MG,760.0
89dda63a3c907c468ec88c310ed91213,777.13,2,2,3.0,0.5,SP,SP,711.74
89de2d6f23e9746ff309705b23581faa,383.29,6,6,2.3333333333333335,1.0,PR,RJ,260.13
89f69225956f951295ca4c7fb1266553,1340.96,9,8,4.222222222222222,1.0,RJ,MT,610.0
8a130737016f838139d31878787a39c9,5007.35,53,43,4.320754716981132,1.0,SP,SP,2362.97
8a1ff5c35f6595a73fef4c7b96e4908a,1882.8,2,2,5.0,1.0,PR,SP,957.42
8a207b6080964f3c1fc9d35bd6096ba4,1255.32,2,1,5.0,1.0,SP,MT,1255.32
8a2d12a90e92f012ce5226fc6592b653,1409.87,13,12,4.846153846153846,1.0,PR,RJ,511.08
8a32e327fe2c1b3511609d81aaf9f042,10429.01,117,84,3.9572649572649574,0.9743589743589743,SP,MG,2553.03
8a40ae794fa3f9892cee24bd5af0488b,946.26,6,5,3.1666666666666665,1.0,PR,PE,777.5799999999999
8a43128d7f9a3db592b866e6861a6cce,1932.35,4,3,2.0,1.0,SP,RJ,1747.72
8a432f4e5b471f8da497d7dc517666e2,8371.07,75,62,4.093333333333334,1.0,SP,SP,2134.39
8a87611c08849ffeeccab52aa798b6c7,2873.86,11,10,2.727272727272727,0.45454545454545453,PR,RS,1197.86
8a8835a43bda99fd37310ad76c457510,381.8,3,2,4.333333333333333,1.0,SP,SP,246.52
8a9260f2b0340411d6d2a56bcf4f7378,1470.03,8,7,4.75,1.0,MG,MG,697.21
8ab42aa58097fd4668d60cc648225d5f,3593.7799999999997,17,13,4.529411764705882,1.0,GO,SP,2264.22
8ae520247981aa06bc94abddf5f46d34,14560.81,56,52,4.678571428571429,1.0,SC,SP,2699.67
8b181ee5518df84f18f4e1a43fe07923,54.980000000000004,3,1,5.0,1.0,SP,RJ,54.980000000000004
8b2492b7ff4468839593fafeed55bad9,7350.82,37,22,3.7567567567567566,1.0,RJ,MG,2029.86
8b28d096634035667e8263d57ba3368c,11638.57,125,109,3.856,0.968,SP,SP,2807.96
8b2d4ab22f42c5cfc338b846decfda60,952.98,9,6,4.777777777777778,1.0,PR,PR,411.36
8b321bb669392f5163d04c59e235e066,33258.25,814,736,3.925061425061425,0.9852579852579852,SP,SP,6132.93
8b655f0855926bcb49f5835d38dfddf6,272.95,1,1,5.0,1.0,SP,RS,272.95
8b87cd0d43d49b9bdf40f56229364d59,1853.9,5,5,2.6,0.4,SP,DF,534.36
8b8cfc8305aa441e4239358c9f6f2485,11258.58,13,13,4.3076923076923075,1.0,PR,MG,3464.35
8b9d6eec4a7eb7d0f9d579ce0b38324d,4786.18,39,36,4.153846153846154,0.9743589743589743,RJ,RJ,2355.17
8bb48dc19fccaa8613b6229bf7f452a2,6775.83,78,65,4.217948717948718,1.0,SP,SP,1949.77
8bd0e3abda539b9479c4b44a691be1ec,1019.98,9,6,2.4444444444444446,0.8888888888888888,RS,RS,500.77
8bd0f31cf0a614c658f6763bd02dea69,3416.22,21,20,4.333333333333333,1.0,SP,SP,721.6800000000001
8bdd8e3fd58bafa48af76b2c5fd71974,1277.31,7,6,4.857142857142857,1.0,SP,PR,247.76
8c0de775f52fe41590b376a3b7c50f68,673.77,7,7,3.7142857142857144,0.8571428571428571,SP,SP,218.67000000000002
8c16d1f32a54d92897cc437244442e1b,6664.56,99,89,4.2727272727272725,1.0,SC,SP,1800.63
8c351ed7c326c62123318f4f3246e906,150.66000000000003,2,2,5.0,1.0,SP,PR,79.51
8c3b533c63cca56240f94f1e3a6b18ef,3264.37,4,3,1.5,0.75,MG,SP,2494.72
8c5e007d7bd5693fa1386ffefbc99f6c,5229.31,23,8,4.173913043478261,1.0,SP,TO,2136.6000000000004
8c91bfea4263b8fba54081460693e2a1,609.24,1,1,5.0,1.0,RS,RS,609.24
8c9348f33ae3dada25c99c99ade2af78,364.93,3,2,5.0,1.0,SP,BA,258.56
8ca1551acf9832a4cf467bbbac15851f,1973.98,9,8,3.888888888888889,1.0,PR,RJ,617.8
8ca5b19e0263150d2c57afdde2b3d011,348.64,2,1,5.0,1.0,SP,RJ,348.64
8cb7c5ddf41f4d506eba76e9a4702a25,84.49,1,1,1.0,0.0,GO,DF,84.49
8cbac7e12637ed9cffa18c7875207478,5395.99,71,58,4.0,0.9859154929577465,SC,SP,1677.3999999999999
8cc6a0e5738e61a87b03c78b2ba9db4b,10483.59,22,19,4.0,0.9090909090909091,MG,PR,4967.97
8ccf3cf69651cc1d8a02c8bfaf3b8568,288.63,2,2,3.5,1.0,SP,SE,146.32
8cf21434553b02cbd37c0bbd07e041b0,162.13,2,2,2.5,0.5,SC,SP,88.92
8d46553a36e68f95350a200c12f8f2e2,586.87,16,12,3.125,0.6875,SP,SP,310.23
8d79c8a04e42d722a75097ce5cbcf2ef,3597.82,32,21,4.4375,0.96875,CE,MT,960.38
8d899e15a5925f097cca50faa49b15e3,468.82,3,2,5.0,1.0,SP,SP,305.76
8d92f3ea807b89465643c219455e7369,974.4100000000001,7,2,1.0,1.0,SP,RS,883.8000000000001
8d956fec2e4337affcb520f56fd8cbfd,12939.45,185,159,4.059459459459459,0.9945945945945946,SP,SP,3631.19
8daab2245ebdc277c51098d01c5ad8ef,1621.44,13,13,4.615384615384615,1.0,SP,RJ,446.38
8dd386be0767c330276ea6a3f96532d3,268.96,2,1,5.0,1.0,SC,MG,268.96
8de8fe3af4449ed695d2434c933ed73e,2155.35,1,1,5.0,1.0,SP,PB,2155.35
8def3db7f272735afb2ecd03aeca09a7,229.64,2,2,5.0,1.0,RJ,SP,116.79
8dfbc5ff27df12f6cef751d3b9554222,264.65999999999997,2,2,4.0,1.0,PR,RJ,140.79
8e29d051f810eb22959ede205b462b9f,813.28,2,2,4.0,1.0,SP,MT,446.2
8e2b3afb420011ef0c88c9d5f11ea526,835.3,6,6,4.166666666666667,1.0,SP,RJ,454.14
8e34331b7eedd03be4e5d965c1956225,149.88,3,3,4.666666666666667,1.0,SP,PB,52.93
8e4f041ff58e7845456d3482524014b3,100.26,1,1,1.0,1.0,RS,PA,100.26
8e670472e453ba34a379331513d6aab1,1083.96,1,1,1.0,1.0,MG,PA,1083.96
8e6cc767478edae941d9bd9eb778d77a,9218.35,119,93,3.957983193277311,0.9495798319327731,MG,RJ,2387.7
8e6d7754bc7e0f22c96d255ebda59eba,27342.26,83,59,3.1686746987951806,0.9879518072289156,SP,SP,16212.95
8e8a7ce9f2f970dc00e2acf6f6e199f6,7399.28,46,45,4.086956521739131,0.9782608695652174,RJ,RJ,1251.6299999999999
8ea394aed8138685abe1eb9f25e1021d,719.15,1,1,5.0,1.0,SP,GO,719.15
8eb88b0acb3f90a717ad659221471fa7,160.67,2,2,4.5,1.0,SC,ES,85.6
8ed8ea9a57c862f2c18c2fe41f601d56,3320.67,14,14,4.428571428571429,1.0,SC,SP,964.6
8f0fbe2cd4d472157dc1cdef6edecaa9,139.18,2,2,3.0,1.0,SP,SP,98.19
8f119a0aee85c0c8fc534629734e94fd,3957.27,58,55,4.275862068965517,0.9827586206896551,SP,SP,1339.56
8f2b51a30523cdecddc2f179f351c7d6,1754.52,6,5,3.5,1.0,SP,PI,1343.6
8f2ce03f928b567e3d56181ae20ae952,28633.61,128,110,3.984375,0.9765625,SP,RJ,5155.41
8f54d64f28a993550aa7943f12572959,2867.02,14,13,4.071428571428571,1.0,MG,BA,1203.45
8f580d36c1e9d6fbce95283403c7d447,3808.0,6,6,4.166666666666667,1.0,SP,SP,1929.72
8f78f0903005064036736c7173a5c2ed,4043.07,22,12,3.227272727272727,1.0,MG,SP,1298.8000000000002
8fb791022c1fc8909664f48ab7dc636d,5053.290000000001,3,3,3.6666666666666665,1.0,SP,RS,2970.9300000000003
8fbd63429be6d3e5e6d1a709b6464802,2121.08,7,5,4.571428571428571,1.0,SP,RS,1910.44
8fbe2ee446b97e128471be4ce983dc0d,109.72,1,1,5.0,1.0,SP,ES,109.72
8fd3b4468f6425810648177996c14cbd,376.57,1,1,5.0,1.0,SP,MG,376.57
8fdca8e349553f99bc738833a62c8802,1541.06,18,13,4.5,1.0,SP,RJ,505.6
8fe8786ee000001ab51d030dfd4a7bf1,2456.44,5,5,4.6,1.0,SC,AM,517.2
8fec2e460530482132c436cfb5439925,925.37,4,2,3.5,1.0,SP,RJ,681.66
8ff1a9df749e454105c55cda13e79143,965.22,13,8,4.0,1.0,SP,RJ,506.92
8ff38bc3969e67c36c48343a07090f66,15438.24,12,2,3.0,1.0,SP,MT,7770.4
8fff28c4263ddec387f28d237fb42773,544.22,6,3,3.0,0.5,SP,SP,263.03999999999996
900ba814c251a692506d7834c1218441,22134.53,64,62,3.984375,0.984375,SP,SP,5568.75
901b460cdce0c64e471230d7f2f9f3a3,1736.87,4,4,4.25,1.0,RS,MG,851.8
902c99f1ac505c0d18778b61bcd636f7,120.89999999999999,2,2,3.0,0.5,SP,SP,68.07
903037660cf848a717166eb7a06d616e,10541.05,49,35,3.8979591836734695,1.0,SP,SP,4114.43
90b36c5aeb728d5504a39f435bef0c5f,524.91,7,5,3.2857142857142856,0.5714285714285714,SP,SP,307.8
90b57083da5d803237da74daec6dcb2b,36.13,1,1,5.0,1.0,PR,RS,36.13
90d4125885ab6c86e8820a722be71974,268.59,1,1,1.0,0.0,SP,SP,268.59
910a922b426b7ff95eaee129ad6c0e1f,150.96,2,2,5.0,1.0,SP,SC,78.2
913fd0ebba70bb919f7254a02239173c,179.12,1,1,1.0,1.0,SC,SP,179.12
9140bd1d9de28b197dce077bdd687438,971.1600000000001,24,4,4.0,1.0,SP,SP,542.54
9140ef75cc8211c4035935e80e567204,72.18,1,1,5.0,1.0,PR,MG,72.18
91543f9849d68d023e17194926598543,2349.27,6,4,4.333333333333333,1.0,SC,PA,1873.0500000000002
916748bc99315c2d202898ae58b1617e,600.29,16,13,4.125,1.0,SP,SP,299.13
916c9de0b5ad957346eeeb12f332687e,6984.11,20,16,4.55,0.95,PR,MG,4195.95
918717417d88a9f9ae9735567e6c7682,253.97,2,2,5.0,1.0,SP,MG,136.5
918f6fbcf3ab724d805867303e593a1b,143.44,2,1,5.0,1.0,SP,SP,143.44
9198786624eaeb375793215cad26cfa6,1233.33,8,7,4.0,0.875,SC,PR,515.16
91f0eec23d4a61d7d7caeefa3f0ad1ca,1875.33,9,8,3.0,1.0,SC,RJ,667.23
91f5779a8731baca4809fdeade81803f,1108.19,4,4,4.25,1.0,RJ,SP,908.9799999999999
91f848e9f4be368f4318775aac733370,8051.79,59,45,4.3559322033898304,0.9830508474576272,SP,SP,2770.87
9200e6ce317b67196b6b0bad4d4bd567,51.42,1,1,3.0,1.0,RJ,SP,51.42
921323538c9f1c4e816f2720eac02bea,1568.3,12,10,4.166666666666667,1.0,SP,PR,559.72
9261d76c62caaf0b24677c2ceb7f8f20,1275.48,5,4,3.8,1.0,SC,GO,750.32
929f342384a6607afe143d789ade1316,272.76,4,4,5.0,1.0,PR,PR,114.76
92c8bc6e8f925792247656fed09aad65,70.5,1,1,5.0,1.0,SP,BA,70.5
92d14edfb62ee5ae7fdff70b0f4e7233,388.69,5,5,3.2,1.0,SP,SP,178.37
92eb0f42c21942b6552362b9b114707d,10072.15,285,252,3.8771929824561404,0.9824561403508771,SP,SP,2748.32
9315e491484b1b0081ca166fc164108d,310.71,1,1,3.0,1.0,PR,RS,310.71
933446e9a59dece7ae9175103820ca8f,790.33,3,2,2.3333333333333335,0.3333333333333333,PR,MG,702.96
934ed5cd1b9c1c7382d0a94a94b9e639,152.47,1,1,5.0,1.0,PR,SE,152.47
939e6227d6964a11a70aa91243e418f2,488.25,4,4,4.25,1.0,MG,MG,488.25
939f6e231201f26803cb5c3a3d2940b3,327.06,4,3,4.75,1.0,SP,MT,202.88
93b9a99027bd8bd6af682aff18dd19bf,1754.3,12,12,3.75,0.9166666666666666,SP,SP,698.61
93bef6edaa84956e8e575016449b6351,129.56,1,1,5.0,1.0,SP,RJ,129.56
93dc87703c046b603023e75222018b45,9623.19,32,31,4.0625,0.9375,MG,MG,2493.9900000000002
94144541854e298c2d976cb893b81343,17880.91,53,46,4.39622641509434,1.0,RS,MT,4974.48
941554c5757b73ba0e50aa7732310afc,247.19,4,3,4.5,1.0,SP,SC,161.68
94165aea8a35c3c21499cbcae239b16c,196.11,1,1,2.0,1.0,MG,MG,196.11
94231344608e603693b0a8891143f65d,824.1800000000001,3,3,4.0,1.0,SP,PR,523.45
9449f25aeaf531019b76999ea49a6949,2225.84,10,10,4.0,0.9,RJ,RJ,1515.71
9485a23c0430ba1d58d359391606fce6,885.8599999999999,4,4,3.75,1.0,SP,SP,492.5
94b9108d4b637ba65bb4f1e53cfcf8d8,398.69,6,5,4.333333333333333,1.0,SP,RS,175.72
94c49f20a123aeb9360dbf80ff912bf6,339.28999999999996,3,3,3.6666666666666665,1.0,SP,RJ,131.95
94ca168e8bcb407ab85c5da308863027,248.65,4,4,5.0,1.0,SP,RS,67.44
94d76e96eedd976258cd3278ce56d5f2,454.17,1,1,5.0,1.0,SP,SP,454.17
94e93ce877be27a515118dbfd2c2be41,6517.6900000000005,30,22,4.033333333333333,1.0,SP,RJ,1477.79
951e8cef368f09bb3f3d03c00ca4702c,4884.55,43,35,4.232558139534884,0.9767441860465116,SP,RJ,1597.1200000000001
9523fb39dd240aa958e040f8183d64f3,168.29,1,1,1.0,1.0,SP,CE,168.29
9535a841eecebed61a9fb1ac1cbb5597,201.47,1,1,1.0,1.0,SP,MG,201.47
9539213aa8e023c01937bef95dc006da,145.94,10,4,4.8,1.0,SP,SP,66.81
954e95f20808d7e5d11f0de292d078e0,443.28,4,3,4.75,1.0,MG,PB,330.64
9558aa23f77a9e0a0eca83540999f43b,102.06,1,1,1.0,0.0,PR,SP,102.06
955fee9216a65b617aa5c0531780ce60,185309.4,1079,905,3.9499536607970342,0.9786839666357738,SP,SP,46146.92
